51379073665,gbg,287,5
51379074934,efb,189,66
51379076021,gff,119,173
51379076473,faf,110,119
51379082294,geb,63,220
51379086890,gab,165,24
51379095104,bdd,179,162
51379141876,ece,262,461
51379177756,cag,47,167
51379186787,daa,279,78
51379195966,edg,183,5
51379217148,aef,202,191
51379227280,fgf,20,19
51379260441,eea,176,9
51379261166,abd,247,59
51379263452,aag,47,298
51379263581,bbe,197,114
51379265102,eag,142,17
51379285060,dbg,163,156
51379285553,cfe,242,213
51379311061,egb,116,217
51379312750,gdd,111,99
51379317706,gae,136,91
51379323323,dee,91,98
51379325142,ebc,227,328
51379325291,gdc,216,135
51379351631,faa,206,10
51379366921,gdd,169,101
51379373173,bgc,111,56
51379377006,bge,216,13
51379386359,fff,175,47
51379391179,ada,262,53
51379416321,ggb,120,84
51379452958,eeb,238,71
51379477872,bac,181,42
51379503173,abc,246,420
51379523954,dcc,86,391
51379574651,bba,235,15
51379574825,fbf,5,58
51379575517,bcc,176,11
51379584294,dfe,122,79
51379589547,dcb,240,156
51379604892,ced,114,75
51379606430,efd,35,96
51379635857,gee,117,138
51379645471,fgc,274,93
51379662765,cfg,1,238
51379668742,cba,215,7
51379709567,gag,147,350
51379712185,fag,167,21
51379730394,aed,157,99
51379733789,bgg,32,362
51379758694,baa,241,112
51379848833,aad,107,96
51379873320,bga,63,145
51379878252,fec,251,230
51379914515,gfb,96,115
51379918053,ccc,298,145
51379936329,abf,259,212
51379954581,bgb,208,145
51380008559,cbc,272,188
51380013433,ffe,152,5
51380017279,cef,281,310
51380027329,cgc,110,92
51380041622,efb,265,60
51380046279,gcg,294,112
51380062642,bgg,87,409
51380089793,eac,190,181
51380098766,bad,231,93
51380104584,efb,185,57
51380120458,bbc,75,305
51380121074,fdc,206,194
51380130047,ffd,17,132
51380162820,cea,140,131
51380164530,ddd,199,257
51380189223,aac,144,113
51380198037,caf,176,147
51380200134,gbe,154,106
51380259324,afg,205,23
51380264447,bfg,263,164
51380272483,edf,134,5
51380290419,cge,28,64
51380308059,fed,146,5
51380318764,afb,91,231
51380325409,add,299,453
51380341621,cbc,142,182
51380341621,ggc,58,743
51380343923,bfb,86,115
51380352267,bcc,154,12
51380363516,bbg,158,17
51380376833,dbc,265,58
51380379126,dcd,130,62
51380393338,eag,98,20
51380413990,eaf,159,140
51380423175,fea,149,263
51380429425,fef,198,25
51380438185,dea,210,258
51380446267,bdc,140,19
51380448298,ebb,273,101
51380454079,fgf,52,16
51380465978,dag,184,117
51380482664,adb,156,195
51380494311,dgg,68,44
51380495866,cec,173,34
51380503161,fbd,213,99
51380515718,gab,32,23
51380522503,fdg,9,148
51380574491,gag,34,409
51380574690,ddf,5,84
51380598897,gdb,133,46
51380611481,cgf,248,127
51380621996,dde,74,206
51380638945,cea,229,154
51380647858,baf,61,55
51380662252,cab,35,199
51380668124,cdb,170,165
51380670770,bdf,137,114
51380702514,ada,116,45
51380705753,gdg,3,67
51380743347,bdg,108,376
51380754592,bee,184,105
51380758132,gcb,75,24
51380778091,dgf,224,22
51380784066,bce,144,84
51380792846,eeg,265,33
51380794930,cbd,180,159
51380795525,cfc,264,59
51380812356,ged,63,120
51380817307,gge,25,205
51380850913,eba,42,140
51380854897,bac,103,41
51380885433,cae,249,135
51380891214,bbg,62,19
51380901896,dbc,238,58
51380903031,aad,239,99
51380921507,ede,37,93
51380924993,aga,124,73
51380926393,efe,92,204
51380938685,gaf,189,116
51380940943,bed,171,112
51380970852,agb,291,67
51380988295,cdf,132,605
51381004681,dcf,220,79
51381013085,gfe,84,138
51381055108,beg,68,174
51381057190,cff,218,73
51381068765,acc,38,147
51381135152,cce,272,48
51381151006,egd,224,314
51381180206,gdf,283,207
51381211368,fab,150,177
51381233785,egb,113,232
51381244840,bbe,127,125
51381253265,fbe,135,130
51381260577,ggd,251,114
51381262150,agc,291,55
51381276433,gee,275,143
51381295280,gab,34,21
51381311576,aec,295,44
51381341589,dec,265,91
51381348297,afb,104,247
51381365352,fcg,85,110
51381385572,aab,79,172
51381398576,aea,254,392
51381408049,agf,266,147
51381408643,cee,90,258
51381426379,fbf,208,53
51381458979,fde,56,12
51381494798,cce,90,45
51381494900,ceg,54,158
51381516574,gbd,201,144
51381524851,fga,196,77
51381525464,deg,25,89
51381546045,aca,121,84
51381554688,cbg,168,63
51381557091,fba,138,171
51381572134,gfa,106,180
51381585696,dfb,37,380
51381632877,bfa,202,93
51381681855,ecb,167,136
51381686847,ega,54,166
51381710337,feg,79,47
51381719583,gda,53,126
51381724271,gfg,160,21
51381745253,fee,32,42
51381745646,feb,285,169
51381775583,caa,11,18
51381784013,agg,75,5
51381796235,agd,19,186
51381809173,efg,223,72
51381816402,bfb,30,120
51381818118,cad,192,49
51381822512,fae,76,240
51381829616,cfa,37,414
51381847508,gbf,14,119
51381864976,daa,235,92
51381873630,gce,295,306
51381874342,cgf,65,114
51381890303,dfc,104,99
51381896075,beb,192,78
51381910902,cgg,96,12
51381918558,gfb,21,105
51381954296,ega,53,162
51381990433,fbb,198,313
51381993932,abc,289,378
51382000683,eab,162,12
51382026225,eea,152,7
51382031041,gbb,9,50
51382061144,ecd,175,55
51382076965,gba,229,11
51382078306,dae,45,251
51382081015,cbe,112,169
51382106403,cgf,83,116
51382110025,gad,153,75
51382142277,edd,239,230
51382183145,dce,83,260
51382188814,abb,64,162
51382196316,cbe,67,185
51382224824,cgd,94,320
51382227015,cdg,183,109
51382233979,adf,181,20
51382234527,eda,102,101
51382270712,gce,230,339
51382297583,egd,153,263
51382328643,dga,76,160
51382345603,egg,31,74
51382364036,ccf,289,48
51382377905,fgf,100,14
51382384373,ecc,224,345
51382390415,def,116,89
51382443788,bdb,284,81
51382447026,cge,114,67
51382477921,bde,34,427
51382483616,ebb,141,90
51382490390,fcd,189,162
51382507929,dgg,191,36
51382515123,eae,259,93
51382515123,eff,175,58
51382519366,fee,103,37
51382539946,ace,236,59
51382549370,fbb,144,269
51382580021,dge,111,131
51382631707,bae,64,324
51382633137,dgd,43,13
51382666122,fgd,169,204
51382671730,cde,97,218
51382681687,aeb,163,13
51382703644,dbb,207,100
51382719660,ffa,21,52
51382727678,efe,38,183
51382753214,abf,94,216
51382758109,fbd,176,105
51382806255,bdd,34,137
51382830699,dda,251,64
51382842910,gab,208,21
51382844258,bag,87,198
51382845202,eef,172,155
51382876114,ccg,21,5
51382876770,edg,239,5
51382883333,fdd,111,371
51382887554,fbb,224,293
51382905752,ddb,232,65
51382946685,bgg,20,327
51382954062,gea,238,249
51382964554,gdd,58,120
51382976427,fcf,43,155
51382992884,age,201,128
51382994388,eaf,173,138
51382995989,def,295,88
51383018715,cfb,101,88
51383020977,eeb,19,79
51383025688,fad,102,180
51383041289,bgd,98,64
51383061253,ecb,56,112
51383069563,bde,152,392
51383097842,dgb,73,57
51383100505,gge,40,164
51383101957,dda,104,72
51383145386,dfg,118,282
51383153069,afd,35,41
51383183081,gcc,9,277
51383188224,acb,152,109
51383198338,ddg,165,142
51383208876,bcf,247,132
51383234867,acc,193,127
51383235391,ead,120,31
51383256716,gec,155,171
51383262743,dba,101,137
51383285326,cag,277,172
51383288038,dgc,107,9
51383300369,dgc,248,8
51383311818,aeg,102,34
51383323400,cfd,131,184
51383327749,dca,28,5
51383338809,add,16,398
51383353778,aad,180,108
51383367806,fdc,48,207
51383381074,beb,21,80
51383397635,bdd,241,149
51383398043,dbf,47,94
51383407391,daf,79,109
51383458828,aag,90,277
51383460406,dad,215,176
51383460414,bge,143,11
51383475476,aaf,242,11
51383476024,gga,224,169
51383479262,adg,25,365
51383520627,adc,204,210
51383536579,cbf,3,100
51383542537,gaa,86,259
51383545465,bcb,104,9
51383578172,aba,76,65
51383580879,gab,107,17
51383596664,gcf,221,95
51383596841,eee,205,14
51383601206,eeg,35,29
51383606097,gbc,117,185
51383616812,acg,218,466
51383628436,gdf,200,223
51383669472,bde,84,344
51383673031,gbf,114,123
51383685443,cbd,100,135
51383722564,cff,59,62
51383727807,bgg,281,346
51383784897,dab,213,88
51383853549,bcd,2,194
51383887452,fcg,158,114
51383901370,afc,58,159
51383936582,bef,67,83
51383968575,gef,237,83
51383983939,abb,284,137
51383987786,bca,105,120
51384017633,bee,211,123
51384052130,eaa,178,294
51384064294,fff,226,47
51384074258,dbd,49,10
51384080339,bgc,146,45
51384094068,aee,179,32
51384096107,dde,214,214
51384109320,deg,128,72
51384116413,bab,89,218
51384116986,bff,184,30
51384118026,gea,231,283
51384118605,bbc,49,335
51384161638,bfa,292,106
51384238503,ccb,104,29
51384239175,bfb,297,127
51384245697,ffg,222,161
51384247050,bdf,261,112
51384261731,dfe,10,79
51384276655,acf,12,144
51384293208,dcc,220,391
51384312327,ccd,290,92
51384326738,ffb,227,103
51384336518,bba,200,14
51384361484,aef,155,175
51384366668,ecg,293,178
51384374247,baa,294,128
51384382654,fbg,234,128
51384388275,cdd,118,5
51384395405,gdb,93,42
51384418062,fdf,198,271
51384453837,bfe,219,154
51384460623,dbd,100,11
51384477460,bbd,105,204
51384479429,bec,51,240
51384500362,bcg,97,171
51384535046,cbb,118,173
51384547358,ebf,238,5
51384592610,cca,88,88
51384606834,abe,130,113
51384641664,gdc,190,112
51384660399,bdd,166,143
51384723990,eca,63,134
51384769263,efa,3,69
51384772369,acd,60,286
51384783769,fac,132,106
51384791935,fcb,218,100
51384798779,fce,220,34
51384813903,fgb,222,40
51384816536,aed,76,115
51384826147,efe,188,212
51384844548,ece,4,410
51384863570,cdf,29,514
51384865897,dfc,4,100
51384871545,bcc,57,11
51384884020,fed,208,5
51384890210,cfg,241,209
51384893529,abg,76,85
51384914317,dcb,264,156
51384922570,agf,101,161
51384948166,ade,280,259
51384957140,eed,171,82
51385000010,dcd,254,63
51385007569,egf,207,53
51385013954,ebd,125,282
51385014009,gbb,278,55
51385017948,edd,186,211
51385143570,cgc,114,78
51385144646,ffd,168,108
51385150825,cac,26,220
51385152706,fba,242,153
51385167956,edf,91,5
51385181145,bfd,127,37
51385193819,ged,260,140
51385196287,acd,298,260
51385196311,bcb,90,7
51385199240,efc,133,114
51385241579,edb,220,186
51385248371,adc,44,205
51385319738,cbe,96,205
51385323868,egb,256,215
51385326830,cbc,68,161
51385366296,ffa,195,48
51385367445,dag,69,128
51385374406,ccf,176,38
51385375783,gbe,213,108
51385376410,ded,72,9
51385383161,bbb,120,171
51385390501,ebc,23,262
51385404264,egg,131,74
51385418083,bed,240,128
51385427758,gcb,174,26
51385445819,abf,106,190
51385475284,ddc,172,129
51385502018,aba,35,74
51385510622,efe,205,199
51385518060,bcd,225,166
51385533552,dab,140,87
51385561362,dfa,57,319
51385563417,ccb,7,33
51385563681,cgd,49,352
51385582689,fbb,167,281
51385589547,faa,69,10
51385616422,faf,240,96
51385648112,gac,225,141
51385673351,ebe,269,352
51385714392,efd,4,95
51385733031,bag,234,219
51385738005,egc,167,309
51385740713,ceb,254,14
51385746211,bda,246,295
51385773362,beb,221,72
51385776860,eea,227,6
51385780537,deb,176,38
51385792987,cac,251,182
51385796511,dcg,82,189
51385806311,deb,50,30
51385827572,dbd,115,12
51385899830,fdb,187,309
51385914416,geg,111,78
51385926503,aab,44,196
51385933081,ege,99,23
51385940814,egd,123,302
51385952557,afa,42,231
51385994567,ggd,236,92
51385996700,adb,46,187
51385998608,dbc,143,48
51386027119,aeg,257,27
51386039465,afe,244,108
51386044326,fcc,168,224
51386050892,bbf,257,183
51386066477,fee,206,34
51386085001,aad,297,109
51386092156,ffc,75,60
51386112309,cga,56,36
51386124609,gbb,229,44
51386148856,bea,137,15
51386182141,fee,52,34
51386192062,acd,264,275
51386200273,cbc,16,186
51386213871,aae,258,46
51386232215,agg,263,5
51386248181,ada,296,38
51386253611,cfb,134,97
51386261722,gdb,2,46
51386265356,cab,113,195
51386317119,bbe,186,133
51386317134,afd,10,40
51386326389,edc,109,30
51386326425,dff,284,95
51386333896,gde,183,136
51386334387,cef,232,260
51386341111,gdg,291,62
51386344925,ecf,66,6
51386359348,ddf,70,72
51386389791,aed,47,135
51386398662,cdc,146,118
51386427200,aff,75,54
51386490737,bcf,31,137
51386494448,fgg,249,184
51386508594,ced,257,73
51386512260,bad,182,92
51386521881,cee,98,263
51386524142,bfc,213,238
51386534114,gga,280,162
51386544997,bag,135,225
51386549199,bge,202,9
51386561796,cfb,268,110
51386562576,gdb,246,45
51386569257,gaa,193,238
51386573833,fde,35,10
51386606839,cda,59,68
51386607815,fca,155,237
51386628666,fag,247,24
51386630315,ada,189,31
51386631531,acb,202,119
51386635715,gce,6,301
51386664661,cca,202,78
51386666036,gca,254,215
51386671015,bgd,175,70
51386699276,caf,42,158
51386728791,cgb,48,84
51386736780,bgf,189,51
51386740192,eda,169,113
51386767019,bbb,237,140
51386770063,gcd,83,106
51386801326,ffc,183,60
51386828270,beg,93,172
51386847720,efe,148,224
51386856320,bbb,17,135
51386878234,ggc,240,609
51386918659,gfb,225,89
51386944874,bbc,263,385
51386951294,bca,242,140
51386955706,cdb,179,138
51386961321,ebg,196,62
51386985645,dfd,256,123
51387000961,ccc,183,134
51387006268,afa,61,228
51387007319,eab,249,12
51387029287,fef,104,25
51387044225,efa,271,80
51387068364,bgf,9,47
51387071888,efc,210,104
51387078316,cba,224,6
51387084906,ddd,55,215
51387118481,bga,10,147
51387121729,gdd,66,132
51387121789,gdg,150,55
51387130172,aea,134,337
51387141557,gfa,202,201
51387147920,cfc,17,56
51387171876,eed,169,86
51387174779,cfg,249,204
51387189774,dec,10,101
51387195024,aaa,63,19
51387209184,acg,151,521
51387227136,gcg,199,107
51387229769,acc,123,111
51387240104,fcg,287,99
51387242688,bbd,253,224
51387246059,afb,110,222
51387274872,acg,31,505
51387279542,ffc,81,57
51387284035,fde,290,10
51387309743,aga,67,65
51387312074,cgd,40,334
51387324840,fge,218,145
51387340601,fde,262,8
51387342559,fcg,149,93
51387348032,fec,246,262
51387376144,feg,159,46
51387393144,fda,272,141
51387398961,bbe,211,109
51387426805,gbd,264,151
51387432528,cbd,294,121
51387463540,eec,54,87
51387463627,gfc,161,42
51387465057,dab,6,73
51387488733,aga,86,72
51387496404,bdc,65,17
51387541463,abd,144,61
51387571049,dac,72,5
51387585206,gff,292,160
51387587630,caa,49,20
51387597771,ffe,159,5
51387608168,ccg,263,5
51387635616,bec,113,211
51387639794,eac,204,168
51387676485,ega,40,171
51387676911,bgb,175,158
51387693011,daf,31,113
51387699123,dba,221,153
51387709834,cdf,190,544
51387715688,fbc,129,5
51387717990,ggf,92,90
51387743310,cfb,52,130
51387745103,baf,149,48
51387747744,def,203,85
51387827630,gfd,99,241
51387834742,fbe,88,148
51387845044,dbe,167,385
51387879823,bgf,32,38
51387884429,fcd,78,140
51387895286,ggg,237,39
51387896276,bgc,172,39
51387906335,efg,20,77
51387921125,aca,25,73
51387921796,adf,132,22
51387942281,dfe,112,67
51387945989,edb,280,208
51387974104,acc,247,93
51387977112,gfe,224,136
51387977467,eaa,67,305
51388017913,ccd,265,93
51388047245,cge,269,79
51388048160,bec,143,208
51388073311,dbc,192,44
51388095816,efd,15,85
51388110629,fgc,148,83
51388112282,gcc,259,260
51388154223,cec,205,38
51388171475,dda,205,63
51388206038,afg,32,22
51388208012,ead,229,25
51388210834,caa,236,17
51388256696,dfa,72,379
51388259450,eba,77,142
51388274700,agd,114,178
51388294439,dac,284,5
51388338506,bge,241,9
51388339355,dce,239,309
51388347111,fea,7,265
51388364818,cgc,149,67
51388377308,dca,89,5
51388377658,gfd,59,281
51388377928,fdd,13,341
51388380660,cgf,140,102
51388380777,aca,55,67
51388403149,eag,138,20
51388430243,bbc,1,454
51388438372,cfc,59,55
51388439333,aaf,7,12
51388441807,ege,47,19
51388449068,agd,56,197
51388482264,aff,227,63
51388508047,cge,42,86
51388519145,geb,132,195
51388537353,fgf,26,11
51388540288,feb,280,140
51388543768,gae,283,82
51388551165,ecg,183,195
51388571019,aea,219,272
51388573633,gcb,293,29
51388590883,ggb,7,69
51388608583,eba,159,143
51388644290,cbg,130,59
51388658808,dee,86,95
51388675109,bbb,237,130
51388703151,fbf,48,54
51388721606,efg,6,65
51388734225,cdg,171,106
51388753992,ccb,12,35
51388763653,gbb,114,43
51388813406,fea,280,286
51388816938,gae,225,65
51388823125,cae,81,159
51388834402,dgc,86,6
51388852435,fcf,273,176
51388854008,bbg,191,18
51388864722,gbg,294,5
51388893059,cfe,211,204
51388928680,fdg,233,139
51388951398,gfb,292,81
51388963340,dbg,33,176
51388967141,dag,245,113
51389000267,dad,54,193
51389000605,aee,19,35
51389007455,gbf,138,110
51389010011,aec,265,39
51389011264,dac,73,5
51389011758,cbf,217,93
51389083830,bcd,111,182
51389126991,aef,186,145
51389204294,ecd,31,56
51389206710,fdf,141,246
51389220192,fac,134,100
51389228064,gda,251,149
51389242037,bff,21,34
51389260433,dea,73,227
51389288511,gaf,7,105
51389291911,agb,21,59
51389326457,cea,40,169
51389356838,cfd,137,171
51389389045,ece,5,422
51389390968,dge,60,124
51389394840,bbb,294,124
51389404766,dec,243,99
51389429629,agc,234,64
51389436186,fef,271,25
51389445675,cba,176,6
51389460502,bae,269,317
51389462791,dcf,78,65
51389476210,ecc,243,355
51389485306,bfg,152,149
51389496574,cce,117,43
51389515800,edf,140,5
51389517495,dgf,27,23
51389559836,gee,47,148
51389560243,gde,157,140
51389581614,cef,44,283
51389583631,fab,149,208
51389612251,dec,40,85
51389617892,edb,243,176
51389627223,cgg,79,13
51389654388,gba,169,9
51389657334,ede,274,88
51389660191,eed,31,79
51389662333,ebf,195,5
51389678483,dgb,228,60
51389684805,aaf,170,12
51389750621,abd,16,48
51389785327,ega,222,160
51389789386,eae,82,94
51389791172,gbc,297,201
51389791214,cda,221,63
51389818873,dbc,238,51
51389823275,dbb,283,118
51389823971,bac,72,45
51389853125,efb,86,63
51389881036,fbe,224,176
51389883476,ffa,188,44
51389890901,gfc,213,34
51389895120,fba,193,154
51389907230,dgg,277,40
51389911056,dga,174,182
51389921057,bdg,71,379
51389926020,gac,63,156
51389947089,gce,60,343
51389949884,bcc,109,8
51389964963,cgf,225,119
51390021817,gga,231,152
51390047223,bfe,249,146
51390048667,ace,71,69
51390071365,eac,299,189
51390076465,dag,78,123
51390084077,aad,70,101
51390122069,ead,8,26
51390124052,fdc,197,173
51390125345,aac,286,120
51390156913,ffg,186,177
51390177539,dae,9,261
51390199046,gag,200,453
51390214389,abe,95,97
51390216422,dga,208,160
51390224803,bad,83,94
51390252396,ccg,255,5
51390280773,efe,116,185
51390289712,dfb,70,342
51390297232,fcd,18,147
51390304270,ebb,221,101
51390312902,afa,248,234
51390334766,acd,216,305
51390340319,gda,296,146
51390387347,ffe,181,5
51390403247,dba,109,166
51390416687,bag,121,211
51390423165,afc,171,179
51390469049,dbf,88,76
51390486121,efa,173,91
51390489668,ffe,137,5
51390519480,eef,249,131
51390520730,gbb,189,37
51390523614,ccf,240,34
51390554667,abb,246,121
51390569501,fbe,107,204
51390578678,ade,75,207
51390589368,bce,188,96
51390598213,eae,265,105
51390613337,cec,149,40
51390616083,cdd,97,5
51390624627,eeb,128,68
51390628962,def,266,90
51390656963,bbg,99,18
51390657601,fff,132,52
51390686899,gaa,52,199
51390688520,deg,170,82
51390691513,gea,168,243
51390712382,cag,290,168
51390721989,bfc,273,257
51390725433,dcf,125,69
51390726088,gfg,147,20
51390735266,fce,142,37
51390763525,eeg,117,27
51390767934,gdc,118,122
51390781531,agc,266,52
51390781815,afb,279,259
51390786645,feb,92,154
51390786986,daa,2,97
51390789133,cab,275,165
51390791162,fga,175,89
51390797810,aee,48,35
51390836977,dff,229,77
51390838771,bgf,66,45
51390840916,gad,299,80
51390843939,dda,238,51
51390855889,gaf,38,100
51390876115,fae,263,249
51390876501,abc,198,415
51390879958,cad,230,41
51390917735,dca,7,5
51390925841,edg,231,5
51390930756,cde,275,218
51390935564,fad,133,180
51390957459,eaf,232,164
51390959269,dfg,132,301
51390961885,ddg,77,133
51390984518,bbd,9,230
51391029654,agc,168,52
51391041057,fcg,111,79
51391079492,acd,269,271
51391101032,baa,266,140
51391133848,eea,169,6
51391138267,dgg,210,44
51391143351,edf,79,5
51391149618,fgd,52,181
51391170109,agg,63,5
51391202883,ceg,36,169
51391206427,acg,102,585
51391262438,bgc,22,38
51391263702,dec,152,73
51391274631,bba,92,13
51391337545,efg,252,74
51391367706,ddb,297,63
51391408364,bdb,218,86
51391422278,bcd,211,194
51391424804,ddd,246,212
51391438389,fed,200,5
51391482154,bea,253,12
51391490322,ecb,41,99
51391504115,deb,295,33
51391514014,eag,271,23
51391520728,bfa,176,91
51391546750,gbe,147,116
51391547370,fbg,246,135
51391551980,cfa,82,351
51391552699,dbb,187,96
51391562403,aeb,229,10
51391608097,egg,136,65
51391645530,ega,29,160
51391645683,ebd,275,242
51391648113,aag,184,307
51391661368,fcg,196,68
51391675954,age,161,134
51391677526,egd,83,241
51391699765,gge,1,134
51391718325,dab,177,72
51391736339,edd,267,175
51391742823,gcf,227,78
51391757164,gab,32,14
51391774421,dbf,101,72
51391783896,ace,158,58
51391790853,agg,197,5
51391811711,cgc,201,63
51391819579,bdf,134,116
51391881763,fff,82,46
51391891984,bbd,286,216
51391901998,bef,98,88
51391904101,agg,175,5
51391934707,dgd,60,11
51391952495,fdf,12,206
51391956288,daf,147,131
51391998819,fag,238,24
51392015957,bgg,100,318
51392016203,aaf,167,12
51392047521,ffb,185,87
51392127250,fba,177,178
51392127551,fad,121,210
51392154216,cbb,124,157
51392166247,feg,240,40
51392170394,afd,187,42
51392207722,dda,257,55
51392226706,acc,218,81
51392272163,dgb,131,67
51392280764,eea,127,6
51392314720,cbd,213,110
51392319722,dab,147,70
51392323999,add,130,457
51392364415,eff,139,46
51392401317,gec,237,186
51392409280,bed,294,136
51392445614,agf,49,128
51392447021,ddd,282,184
51392448097,cgd,76,354
51392456089,bab,102,224
51392485406,bga,154,132
51392508041,ebc,219,301
51392518650,agg,196,5
51392526545,bca,10,155
51392527814,cce,176,35
51392536600,agc,90,61
51392539691,aab,47,223
51392548596,eac,30,162
51392564984,caf,177,164
51392565271,cab,119,171
51392566046,bde,135,309
51392621795,eca,215,117
51392637965,gaf,92,106
51392642855,gfg,188,22
51392652674,fbd,29,96
51392662124,ebg,254,63
51392676685,ede,3,88
51392684141,gdc,111,131
51392684572,ffa,77,51
51392710117,dfc,205,99
51392736862,fdb,239,256
51392741559,adc,254,170
51392749177,agb,189,52
51392749790,bcg,150,196
51392764942,gdc,22,131
51392786566,ebd,85,280
51392788784,cff,299,52
51392799664,ebe,201,281
51392805235,bdf,89,98
51392823583,dee,53,80
51392843113,dad,66,200
51392850962,gaa,73,202
51392860191,abb,270,125
51392863453,cef,160,249
51392871545,cbc,273,208
51392874759,eec,99,92
51392908392,dga,14,161
51392911012,afd,28,37
51392920116,cca,187,70
51392930152,gad,299,71
51392933469,bda,110,238
51392943612,faf,185,84
51392957969,ccg,180,5
51392971604,dfb,55,383
51392988865,dde,132,218
51393000983,gbb,216,41
51393004571,bdd,28,147
51393019864,fcb,104,96
51393025414,fgb,102,38
51393044863,ebc,224,291
51393060486,bgd,281,76
51393107820,egf,219,54
51393120295,bcf,220,139
51393124320,bgd,204,75
51393135194,ceb,248,14
51393143267,dcc,9,363
51393165268,bfd,121,32
51393195092,gdf,40,243
51393224911,adg,279,368
51393241789,acc,93,67
51393254101,aee,30,32
51393280305,fbf,26,62
51393282524,efb,66,68
51393283371,acf,120,138
51393297739,cee,228,284
51393336320,aag,163,316
51393343482,cac,167,167
51393344518,cba,109,7
51393351899,gbf,290,125
51393388135,afg,281,19
51393392532,dge,254,125
51393400233,eee,293,15
51393414396,fec,285,214
51393421622,cce,123,36
51393437893,agf,224,110
51393463946,abc,12,439
51393532888,fba,24,192
51393566967,aff,227,60
51393583488,eab,56,12
51393589653,ecd,227,59
51393613371,fad,65,214
51393622499,fge,181,172
51393648115,cde,122,174
51393661145,cea,62,197
51393676601,bcb,181,6
51393680132,ccc,110,154
51393721277,gfb,141,96
51393750310,efd,197,100
51393752299,abf,227,157
51393760690,adf,272,19
51393767111,fgc,191,71
51393768416,gad,157,68
51393788343,faa,147,10
51393788516,gef,49,92
51393813529,cfc,117,47
51393827048,cca,177,83
51393830718,gbg,268,5
51393832592,fgg,129,165
51393835474,ecf,107,5
51393876293,cce,11,28
51393877161,dcg,104,196
51393892392,cde,69,182
51393893698,ggc,40,596
51393896062,bcd,149,182
51393942258,bbc,25,404
51393943808,cga,87,32
51393948247,fbb,163,317
51393954694,gcg,108,123
51393960214,edb,251,200
51393961549,bag,96,181
51393965606,adf,88,15
51393969870,dfe,69,75
51393985584,bee,140,111
51393988697,ada,58,27
51394002267,egb,19,197
51394011978,cbd,238,90
51394030113,dcf,48,61
51394034619,gbc,227,170
51394084560,dcb,285,170
51394104325,fdf,56,238
51394154915,gda,111,141
51394164169,bfb,268,151
51394178255,afa,239,262
51394182050,cdb,248,162
51394207484,ece,205,485
51394210708,gdb,190,47
51394279260,gcf,52,63
51394287211,bee,50,97
51394291324,egb,229,202
51394291520,ffd,176,126
51394292671,dac,37,5
51394327934,aba,24,70
51394334740,efc,207,116
51394359976,ead,157,28
51394369690,eda,143,91
51394392533,ccd,163,97
51394407506,cdc,194,135
51394435315,fcc,129,244
51394449651,ecg,49,212
51394458259,aeg,222,23
51394474510,ffc,52,47
51394476743,gae,179,56
51394528347,bbe,58,124
51394549789,gbg,51,5
51394575881,bfd,281,28
51394578749,bfg,58,168
51394595361,abg,230,93
51394601384,fcf,260,161
51394601709,caa,208,16
51394619873,cfg,152,193
51394629586,ebe,271,317
51394650753,efb,69,59
51394652033,gfe,166,138
51394655690,aae,86,43
51394657628,ggg,298,31
51394785272,gdg,170,51
51394806986,dcd,212,54
51394814157,ged,113,127
51394818584,cae,272,173
51394824635,cca,149,77
51394826677,ggd,63,80
51394828980,eae,31,103
51394833240,abe,63,99
51394845755,aca,202,74
51394856940,dce,269,259
51394878306,aea,175,301
51394909371,gff,127,161
51394912424,cfd,19,136
51394914554,ead,153,30
51394920005,cgc,173,59
51394927642,adb,80,166
51394937089,ega,63,176
51394946700,dcb,168,151
51394950244,afe,146,92
51394951203,eaa,248,256
51394977306,aaa,17,15
51394979916,dfb,12,329
51394987909,bcc,283,6
51395013719,egd,8,238
51395014989,ace,79,55
51395045261,geb,3,173
51395052237,fgf,280,9
51395055273,bfe,70,116
51395084807,cbe,211,182
51395169434,ffc,269,51
51395175006,bdf,72,87
51395175397,dba,56,146
51395176444,cdd,2,5
51395179662,ced,12,74
51395192884,deg,159,90
51395200199,bgb,188,129
51395200489,gcg,142,140
51395216657,ded,153,7
51395216845,aee,202,27
51395226990,gef,290,92
51395227551,cec,117,42
51395246231,cgg,194,11
51395252112,gaf,187,96
51395253803,ddc,25,103
51395257275,dfd,273,127
51395279998,beb,191,72
51395289665,fac,171,87
51395296435,bde,92,336
51395299335,bbg,122,16
51395309828,dgf,173,21
51395310807,gfa,102,229
51395322799,gca,167,219
51395328727,gga,269,171
51395346178,aeg,57,20
51395355279,eeb,275,60
51395358656,egc,166,278
51395359264,cdf,53,587
51395398604,dac,119,5
51395407025,abc,112,456
51395457931,fee,230,37
51395493042,abg,75,98
51395552235,dfb,235,329
51395552976,agc,9,58
51395555115,bae,156,297
51395573153,cdf,33,645
51395598564,bcb,185,6
51395643091,dgd,153,10
51395675252,dgg,217,42
51395681543,aec,177,36
51395696705,ebc,279,340
51395724657,gcb,209,31
51395726320,dbd,142,12
51395741109,fdc,16,188
51395745131,edc,143,27
51395770282,daa,203,77
51395804508,dbe,142,438
51395806502,eed,236,89
51395811217,geg,170,64
51395845065,aed,89,135
51395857516,gec,3,152
51395869777,ddf,71,64
51395885722,gdd,248,145
51395894996,baa,71,149
51395896080,cce,278,26
